fecha,periodo,origen,destino,distancia,actividad_origen,actividad_destino,residencia,renta,edad,sexo,viajes,viajes_km,estudio_destino_posible,estudio_origen_posible
20230701,18,GAU Roquetas de Mar,GAU Roquetas de Mar,2-10,no_frecuente,no_frecuente,18,10-15,0-25,hombre,5.363,14.149,false,false
20230701,18,GAU Santander - Torrelavega,39001_AM,10-50,casa,no_frecuente,39,10-15,25-45,NA,11.485,329.237,false,false
20230701,18,GAU Sevilla,GAU Córdoba,>50,no_frecuente,casa,14,10-15,65-100,mujer,8.508,956.05,false,false
20230701,18,GAU Talavera de la Reina,45132_AM,2-10,frecuente,no_frecuente,45,<10,NA,NA,8.873,36.362,false,false
20230701,18,GAU Talavera de la Reina,GAU Talavera de la Reina,10-50,no_frecuente,no_frecuente,28,10-15,NA,NA,3.066,32.192,false,false
20230701,18,GAU Tarragona - Reus,GAU Tarragona - Reus,0.5-2,frecuente,trabajo_estudio,43,10-15,0-25,mujer,7.806,8.046,false,false
20230701,18,GAU Tarragona - Reus,GAU Tarragona - Reus,10-50,no_frecuente,no_frecuente,08,>15,25-45,NA,3.565,65.628,false,false
20230701,18,GAU Valencia,46111,10-50,frecuente,no_frecuente,46,10-15,25-45,hombre,2.993,53.145,false,false
20230701,18,PT186,GAU Badajoz,2-10,no_frecuente,trabajo_estudio,06,<10,45-65,NA,3.087,12.535,false,false
20230701,19,03071,GAU Denia - Jávea,2-10,casa,frecuente,03,<10,NA,NA,88.433,603.588,false,false
20230701,19,06093_AM,06070_AM,2-10,casa,no_frecuente,06,<10,NA,NA,8.797,62.793,false,false
20230701,19,07003,07003,2-10,casa,trabajo_estudio,07,<10,25-45,mujer,9.676,25.26,false,false
20230701,19,07033,07022,2-10,casa,no_frecuente,07,10-15,25-45,hombre,1.952,6.621,false,false
20230701,19,08162_AM,GAU Manresa,2-10,casa,frecuente,08,>15,NA,NA,4.968,39.155,false,false
20230701,19,08284_AM,GAU Barcelona,2-10,no_frecuente,no_frecuente,08,10-15,45-65,NA,4.7,37.215,false,false
20230701,19,12027,12089,2-10,trabajo_estudio,no_frecuente,12,<10,25-45,hombre,6.407,35.171,false,false
20230701,19,12089,12089,2-10,no_frecuente,no_frecuente,08,10-15,25-45,mujer,3.815,7.644,false,false
20230701,19,13079,13053_AM,10-50,frecuente,no_frecuente,13,10-15,25-45,NA,7.707,109.863,false,false
20230701,19,13098_AM,13098_AM,10-50,no_frecuente,no_frecuente,12,10-15,25-45,NA,3.014,34.506,false,false
20230701,19,18039,18023,10-50,frecuente,casa,18,10-15,NA,NA,4.952,74.333,false,false
20230701,19,20005_AM,20052_AM,2-10,casa,frecuente,20,>15,NA,NA,13.844,79.532,false,false
20230701,19,20055,20081,10-50,casa,frecuente,20,>15,25-45,NA,3.157,98.828,false,false
20230701,19,22048,22048,2-10,casa,frecuente,22,10-15,25-45,NA,15.8,59.618,false,false
20230701,19,23040_AM,23061_AM,2-10,casa,trabajo_estudio,23,<10,NA,NA,11.937,84.67,false,false
20230701,19,27044_AM,27065,10-50,no_frecuente,casa,27,10-15,NA,NA,16.604,302.452,false,false
20230701,19,28068,28010,2-10,no_frecuente,no_frecuente,40,10-15,NA,NA,2.407,13.131,false,false
20230701,19,28125,28131,10-50,frecuente,no_frecuente,33,>15,45-65,mujer,4.181,47.409,false,false
20230701,19,31036_AM,GAU Pamplona,10-50,frecuente,casa,31,10-15,25-45,hombre,3.889,165.528,false,false
20230701,19,35014,35014,2-10,casa,trabajo_estudio,35,<10,0-25,hombre,23.556,142.618,false,false
20230701,19,37246,GAU Salamanca,10-50,no_frecuente,no_frecuente,37,10-15,65-100,mujer,4.223,164.01,false,false
20230701,19,38042,38018,10-50,no_frecuente,casa,38,<10,NA,NA,4.852,67.978,false,false
20230701,19,43013,GAU Barcelona,>50,no_frecuente,casa,08,>15,NA,NA,8.68,1131.154,false,false
20230701,19,45052_AM,GAU Toledo,10-50,no_frecuente,frecuente,28,>15,45-65,hombre,2.461,32.103,false,false
20230701,19,45157,GAU Madrid,10-50,frecuente,no_frecuente,45,10-15,NA,NA,2.184,96.152,false,false
20230701,19,46213,46213,10-50,frecuente,casa,46,<10,45-65,mujer,3.143,35.463,false,false
20230701,19,46214_AM,GAU Valencia,10-50,no_frecuente,casa,46,>15,65-100,hombre,2.257,40.294,false,false
20230701,19,47165,47165,10-50,casa,trabajo_estudio,47,10-15,NA,NA,3.928,45.256,false,false
20230701,19,48086_AM,48045,10-50,casa,frecuente,48,10-15,NA,NA,4.851,56.128,false,false
20230701,19,50130_AM,50251_AM,2-10,trabajo_estudio,casa,50,10-15,25-45,NA,4.227,32.466,false,false
20230701,19,FRL04,17066,>50,no_frecuente,casa,17,10-15,NA,NA,2.318,299.01,false,false
20230701,19,GAU Blanes - Lloret de Mar,GAU Barcelona,>50,no_frecuente,no_frecuente,08,<10,65-100,hombre,2.585,142.625,false,false
20230701,19,GAU Cartagena,GAU Murcia,>50,no_frecuente,no_frecuente,30,>15,65-100,hombre,2.655,137.916,false,false
20230701,19,GAU Córdoba,14008,>50,casa,no_frecuente,14,<10,25-45,hombre,2.249,191.336,false,false
20230701,19,GAU Jaén,GAU Jaén,0.5-2,frecuente,no_frecuente,23,10-15,45-65,hombre,12.097,12.147,false,false
20230701,19,GAU La Bahía de Algeciras,11035,10-50,no_frecuente,no_frecuente,38,>15,45-65,mujer,4.093,83.067,false,false
20230701,19,GAU Las Palmas de Gran Canaria,GAU Gran Canaria Sur,10-50,casa,no_frecuente,35,>15,45-65,mujer,6.446,92.872,false,false
20230701,19,GAU Madrid,13028_AM,>50,frecuente,casa,13,<10,25-45,NA,5.434,653.935,false,false
20230701,19,GAU Madrid,GAU Madrid,10-50,no_frecuente,frecuente,08,>15,0-25,hombre,4.782,72.459,false,false
20230701,19,GAU Mérida,GAU Badajoz,>50,frecuente,frecuente,06,<10,0-25,NA,5.761,309.974,true,false
20230701,19,GAU Orihuela,03120,2-10,frecuente,no_frecuente,03,<10,0-25,hombre,3.87,18.351,false,false
20230701,19,GAU Salamanca,GAU Salamanca,2-10,no_frecuente,no_frecuente,48,>15,45-65,NA,3.436,15.071,false,false
20230701,19,GAU Tarragona - Reus,43005,10-50,casa,no_frecuente,43,10-15,25-45,NA,3.666,41.814,false,false
20230701,19,GAU Tarragona - Reus,GAU Zaragoza,>50,no_frecuente,casa,50,10-15,65-100,hombre,3.159,595.333,false,false
20230701,19,GAU Utrera,GAU Sevilla,2-10,frecuente,no_frecuente,41,10-15,45-65,NA,1.792,13.241,false,false
20230701,19,GAU Valencia,46214_AM,10-50,no_frecuente,frecuente,07,10-15,25-45,hombre,2.747,61.301,false,false
20230701,19,GAU Valladolid,47085,10-50,casa,no_frecuente,47,10-15,45-65,hombre,2.846,107.779,false,false
20230701,20,01047_AM,09219,10-50,no_frecuente,casa,09,10-15,65-100,mujer,20.589,294.45,false,false
20230701,20,02009,30017,>50,casa,frecuente,02,10-15,45-65,hombre,2.744,291.145,false,false
20230701,20,03015,03015,2-10,frecuente,casa,03,<10,45-65,hombre,4.538,9.542,false,false
20230701,20,03097_AM,03102,2-10,frecuente,casa,03,10-15,NA,NA,3.446,19.651,false,false
20230701,20,07004,GAU Palma de Mallorca,10-50,no_frecuente,casa,07,10-15,45-65,hombre,2.462,56.161,false,false
20230701,20,07022,07061,10-50,no_frecuente,trabajo_estudio,07,10-15,NA,NA,2.39,117.58,false,false
20230701,20,11030,11030,2-10,trabajo_estudio,casa,11,10-15,NA,NA,26.053,118.71,false,false
20230701,20,11035,GAU Málaga,>50,no_frecuente,no_frecuente,05,10-15,45-65,mujer,2.824,327.364,false,false
20230701,20,12128_AM,GAU Castellón de la Plana,10-50,no_frecuente,casa,12,10-15,NA,NA,3.165,45.823,false,false
20230701,20,17146,GAU Barcelona,10-50,no_frecuente,casa,08,10-15,45-65,hombre,3.139,105.604,false,false
20230701,20,21050,21050,10-50,casa,frecuente,21,10-15,NA,NA,1.78,27.775,false,false
20230701,20,23005,23059,10-50,frecuente,casa,23,<10,NA,NA,18.649,220.727,false,false
20230701,20,23092,23094_AM,10-50,frecuente,casa,23,<10,NA,NA,3.524,58.802,false,false
20230701,20,27010,27048_AM,10-50,no_frecuente,no_frecuente,27,10-15,NA,NA,3.398,43.364,false,false
20230701,20,28027_AM,GAU Madrid,10-50,no_frecuente,no_frecuente,28,>15,25-45,mujer,4.977,196.574,false,false
20230701,20,29068,29068,0.5-2,frecuente,casa,29,<10,25-45,hombre,19.39,26.124,false,false
20230701,20,29073_AM,29073_AM,2-10,casa,no_frecuente,29,<10,NA,NA,3.326,9.992,false,false
20230701,20,30021,GAU Murcia,10-50,frecuente,casa,30,<10,0-25,mujer,6.322,196.07,false,false
20230701,20,32056_AM,PT112,2-10,casa,no_frecuente,32,10-15,NA,NA,1.0,4.971,false,false
20230701,20,33002,33002,10-50,frecuente,casa,33,10-15,65-100,hombre,11.993,197.963,false,false
20230701,20,35003_AM,35017,10-50,frecuente,casa,35,10-15,0-25,mujer,14.84,249.032,false,false
20230701,20,35023,35009,2-10,frecuente,no_frecuente,35,10-15,25-45,NA,2.919,15.607,false,false
20230701,20,43136,43052_AM,10-50,no_frecuente,frecuente,08,10-15,25-45,hombre,3.087,101.788,false,false
20230701,20,45161,GAU Madrid,10-50,no_frecuente,no_frecuente,46,>15,25-45,hombre,3.543,140.113,false,false
20230701,20,46229_AM,GAU Valencia,10-50,no_frecuente,casa,46,10-15,25-45,mujer,23.427,928.61,false,false
20230701,20,GAU A Coruña,GAU A Coruña,0.5-2,frecuente,frecuente,36,10-15,45-65,mujer,3.385,4.995,false,false
20230701,20,GAU Alicante - Elche,03019,10-50,trabajo_estudio,casa,03,10-15,NA,NA,2.192,26.988,false,false
20230701,20,GAU Badajoz,GAU Badajoz,2-10,casa,trabajo_estudio,06,10-15,45-65,hombre,47.912,169.548,false,false
20230701,20,GAU Barcelona,GAU Barcelona,2-10,no_frecuente,no_frecuente,08,<10,45-65,hombre,51.241,240.641,false,false
20230701,20,GAU Bilbao,GAU Bilbao,10-50,casa,no_frecuente,48,10-15,45-65,NA,35.339,443.118,false,false
20230701,20,GAU Bilbao,PT170,2-10,casa,no_frecuente,48,>15,0-25,NA,1.0,4.817,false,false
20230701,20,GAU Burgos,09907_AM,2-10,no_frecuente,no_frecuente,20,>15,NA,NA,3.84,23.594,false,false
20230701,20,GAU Cartagena,46214_AM,>50,no_frecuente,frecuente,30,10-15,25-45,mujer,5.258,1092.953,false,false
20230701,20,GAU Girona,17901_AM,0.5-2,casa,no_frecuente,17,>15,NA,NA,5.986,9.718,false,false
20230701,20,GAU Lleida,25113_AM,10-50,frecuente,no_frecuente,25,10-15,NA,NA,7.833,241.281,false,false
20230701,20,GAU Madrid,GAU Madrid,0.5-2,frecuente,no_frecuente,28,>15,65-100,mujer,625.843,707.747,false,false
20230701,20,GAU Sagunto/Sagunt,12104,10-50,no_frecuente,casa,12,10-15,NA,NA,63.169,1727.595,false,false
20230701,20,GAU Sagunto/Sagunt,GAU Sagunto/Sagunt,0.5-2,casa,trabajo_estudio,46,10-15,0-25,hombre,17.58,18.352,false,false
20230701,20,GAU Santa Cruz de Tenerife - La Laguna,GAU Santa Cruz de Tenerife - La Laguna,2-10,casa,no_frecuente,38,>15,0-25,NA,30.804,145.96,false,false
20230701,20,GAU Santander - Torrelavega,39062_AM,10-50,no_frecuente,no_frecuente,39,10-15,45-65,hombre,3.282,61.819,false,false
20230701,20,GAU Teruel,GAU Teruel,2-10,no_frecuente,frecuente,44,10-15,65-100,mujer,3.777,23.183,false,false
20230701,20,GAU Toledo,45189_AM,10-50,casa,frecuente,45,10-15,NA,NA,6.708,73.32,false,false
20230701,20,GAU Valladolid,47007_AM,10-50,casa,frecuente,47,10-15,NA,NA,13.51,224.681,false,false
20230701,21,06005_AM,06143,10-50,casa,trabajo_estudio,06,<10,NA,NA,2.659,39.307,false,false
20230701,21,07003,07003,2-10,no_frecuente,trabajo_estudio,07,10-15,45-65,NA,2.359,4.887,false,false
20230701,21,07015,07032,10-50,no_frecuente,no_frecuente,48,10-15,25-45,mujer,3.322,130.52,false,false
20230701,21,07055,07003,10-50,trabajo_estudio,casa,07,<10,45-65,hombre,1.662,24.204,false,false
20230701,21,08250,08044_AM,10-50,casa,trabajo_estudio,08,10-15,45-65,NA,3.884,40.828,false,false
20230701,21,09903,09124_AM,10-50,frecuente,casa,09,10-15,NA,NA,7.177,117.588,false,false
20230701,21,17089,17044,2-10,frecuente,casa,17,10-15,25-45,NA,32.351,132.881,false,false
20230701,21,17152,17047,2-10,casa,frecuente,17,10-15,0-25,NA,16.179,102.331,false,false
20230701,21,19160_AM,19160_AM,2-10,trabajo_estudio,casa,19,10-15,NA,NA,3.492,7.593,false,false
20230701,21,20074,20074,2-10,frecuente,frecuente,01,10-15,65-100,mujer,3.866,9.175,false,false
20230701,21,20080,20025_AM,2-10,frecuente,casa,20,>15,NA,NA,4.71,21.219,false,false
20230701,21,23024,23024,2-10,casa,frecuente,23,10-15,NA,NA,8.81,22.696,false,false
20230701,21,24183_AM,GAU León,10-50,frecuente,casa,24,10-15,25-45,NA,2.361,101.622,false,false
20230701,21,28133,28133,2-10,casa,frecuente,28,10-15,45-65,hombre,15.152,43.529,false,false
20230701,21,28144,28085,2-10,no_frecuente,frecuente,28,>15,NA,NA,25.146,78.424,false,false
20230701,21,32020_AM,32024,2-10,frecuente,trabajo_estudio,32,10-15,NA,NA,7.445,68.124,false,false
20230701,21,32085,32091_AM,2-10,frecuente,frecuente,24,10-15,NA,NA,1.481,14.361,false,false
20230701,21,33015_AM,33015_AM,10-50,frecuente,frecuente,33,10-15,NA,NA,2.796,29.526,false,false
20230701,21,35015,35030,10-50,no_frecuente,no_frecuente,38,10-15,45-65,hombre,3.353,92.401,false,false
20230701,21,37142_AM,37142_AM,2-10,no_frecuente,no_frecuente,37,10-15,25-45,mujer,3.238,23.455,false,false
20230701,21,39074,39062_AM,10-50,casa,frecuente,39,10-15,NA,NA,3.187,54.683,false,false
20230701,21,39099,39099,2-10,trabajo_estudio,casa,39,10-15,NA,NA,3.228,10.666,false,false
20230701,21,39099,GAU Santander - Torrelavega,2-10,frecuente,casa,39,10-15,NA,NA,31.718,145.231,false,false
20230701,21,45161,GAU Madrid,10-50,casa,no_frecuente,45,<10,25-45,hombre,29.498,804.675,false,false
20230701,21,46035,46212_AM,10-50,frecuente,frecuente,46,10-15,65-100,mujer,4.044,43.063,false,false
20230701,21,46248,46261_AM,2-10,casa,frecuente,46,10-15,NA,NA,6.213,48.129,false,false
20230701,21,47007_AM,GAU Valladolid,10-50,trabajo_estudio,casa,47,10-15,25-45,mujer,3.624,58.297,false,false
20230701,21,48069,GAU Bilbao,10-50,no_frecuente,casa,48,10-15,25-45,hombre,3.536,45.366,false,false
20230701,21,FRI31,GAU Donostia/San Sebastián,2-10,no_frecuente,casa,20,>15,0-25,NA,1.0,2.403,false,false
20230701,21,GAU Blanes - Lloret de Mar,GAU Barcelona,2-10,no_frecuente,no_frecuente,08,10-15,0-25,hombre,23.138,125.926,false,false
20230701,21,GAU Cartagena,30026,2-10,no_frecuente,no_frecuente,30,<10,45-65,NA,2.649,8.917,false,false
20230701,21,GAU Huelva,GAU Huelva,2-10,frecuente,trabajo_estudio,21,10-15,45-65,hombre,1.985,10.789,false,false
20230701,21,GAU Las Palmas de Gran Canaria,GAU Las Palmas de Gran Canaria,10-50,no_frecuente,no_frecuente,35,10-15,45-65,mujer,21.385,270.928,false,false
20230701,21,GAU Málaga,GAU Málaga,0.5-2,no_frecuente,no_frecuente,07,10-15,65-100,mujer,3.161,3.512,false,false
20230701,21,GAU Ourense,32076_AM,10-50,casa,frecuente,32,10-15,45-65,mujer,3.989,57.341,false,false
20230701,21,GAU Palma de Mallorca,07006,>50,casa,no_frecuente,07,10-15,0-25,hombre,6.685,353.024,false,false
20230701,21,GAU Roquetas de Mar,04102,2-10,no_frecuente,no_frecuente,28,>15,25-45,hombre,3.258,14.827,false,false
20230701,21,GAU Sanlúcar de Barrameda,GAU Sanlúcar de Barrameda,0.5-2,casa,frecuente,11,<10,NA,NA,139.828,188.096,false,false
20230701,21,GAU Vigo - Pontevedra,GAU Vigo - Pontevedra,2-10,no_frecuente,frecuente,15,10-15,25-45,NA,3.576,24.021,false,false
20230701,21,GAU Vélez-Málaga,GAU Vélez-Málaga,0.5-2,no_frecuente,no_frecuente,13,10-15,45-65,NA,2.115,3.581,false,false
20230701,22,03015,03015,10-50,casa,no_frecuente,03,<10,NA,NA,3.444,36.242,false,false
20230701,22,07024,07024,2-10,no_frecuente,frecuente,07,10-15,NA,NA,5.824,24.78,false,false
20230701,22,07057,07057,2-10,no_frecuente,frecuente,07,10-15,45-65,hombre,2.889,14.241,false,false
20230701,22,08145_AM,GAU Barcelona,2-10,no_frecuente,casa,08,10-15,45-65,NA,7.835,27.662,false,false
20230701,22,12034_AM,43156,10-50,no_frecuente,no_frecuente,46,10-15,45-65,mujer,4.81,111.329,false,false
20230701,22,14013,14013,0.5-2,casa,no_frecuente,14,10-15,45-65,mujer,15.119,15.494,false,false
20230701,22,14049,14049,0.5-2,trabajo_estudio,frecuente,14,10-15,25-45,mujer,2.972,3.283,false,false
20230701,22,17211_AM,17033,10-50,no_frecuente,casa,17,10-15,NA,NA,2.16,78.923,false,false
20230701,22,19058_AM,GAU Guadalajara,10-50,frecuente,casa,19,10-15,25-45,hombre,4.725,52.975,false,false
20230701,22,20016_AM,20079,0.5-2,frecuente,casa,20,>15,NA,NA,3.889,6.938,false,false
20230701,22,20028_AM,20079,10-50,no_frecuente,casa,20,>15,45-65,hombre,4.593,56.638,false,false
20230701,22,21050,21060,10-50,casa,frecuente,21,<10,45-65,NA,5.025,83.113,false,false
20230701,22,26036,26011,10-50,frecuente,casa,26,10-15,NA,NA,7.437,173.597,false,false
20230701,22,28095,GAU Madrid,10-50,no_frecuente,casa,28,>15,45-65,hombre,5.46,176.674,false,false
20230701,22,28178_AM,45013_AM,10-50,casa,no_frecuente,28,10-15,NA,NA,3.512,86.961,false,false
20230701,22,30003,30003,10-50,frecuente,casa,30,<10,25-45,mujer,2.629,28.692,false,false
20230701,22,30012,30029,2-10,casa,frecuente,30,<10,45-65,NA,4.655,46.035,false,false
20230701,22,31042_AM,26036,2-10,casa,no_frecuente,31,10-15,NA,NA,18.246,101.024,false,false
20230701,22,39091_AM,39059,10-50,no_frecuente,casa,39,10-15,NA,NA,2.718,120.226,false,false
20230701,22,41077,41039,10-50,casa,no_frecuente,41,<10,NA,NA,2.031,64.819,false,false
20230701,22,42094_AM,42069_AM,10-50,no_frecuente,no_frecuente,08,10-15,45-65,mujer,2.727,54.583,false,false
20230701,22,46109,GAU Valencia,10-50,frecuente,casa,46,10-15,25-45,NA,6.816,98.947,false,false
20230701,22,46249,46249,2-10,no_frecuente,no_frecuente,03,10-15,45-65,mujer,3.077,18.421,false,false
20230701,22,48046,48068_AM,10-50,no_frecuente,no_frecuente,48,>15,0-25,hombre,4.72,48.716,false,false
20230701,22,48906_AM,48068_AM,2-10,trabajo_estudio,casa,48,>15,NA,NA,6.914,26.826,false,false
20230701,22,50126,50067,10-50,casa,trabajo_estudio,50,10-15,NA,NA,8.19,180.326,false,false
20230701,22,GAU Almería,04032,10-50,casa,no_frecuente,04,10-15,NA,NA,2.704,134.965,false,false
20230701,22,GAU Donostia/San Sebastián,FRI13,2-10,no_frecuente,no_frecuente,48,>15,0-25,mujer,2.586,5.506,false,false
20230701,22,GAU Donostia/San Sebastián,GAU Donostia/San Sebastián,10-50,no_frecuente,no_frecuente,20,10-15,NA,NA,3.635,40.3,false,false
20230701,22,GAU La Costa Blanca,GAU Alicante - Elche,10-50,no_frecuente,trabajo_estudio,03,10-15,45-65,NA,2.566,55.897,false,false
20230701,22,GAU La Costa Blanca,GAU La Costa Blanca,0.5-2,frecuente,frecuente,03,<10,65-100,mujer,6.094,5.768,false,false
20230701,22,GAU León,24065,2-10,frecuente,casa,24,10-15,NA,NA,31.748,264.896,false,false
20230701,22,GAU Madrid,10006_AM,>50,no_frecuente,casa,10,10-15,NA,NA,1.7,369.908,false,false
20230701,22,GAU Madrid,28150,2-10,trabajo_estudio,frecuente,28,>15,25-45,mujer,4.897,29.764,false,false
20230701,22,GAU Málaga,18157_AM,>50,no_frecuente,trabajo_estudio,18,<10,25-45,NA,3.873,417.523,false,false
20230701,22,GAU Palencia,47101_AM,>50,no_frecuente,casa,47,<10,NA,NA,14.076,1245.709,false,false
20230701,22,GAU Ponferrada,GAU Ponferrada,2-10,frecuente,no_frecuente,24,10-15,25-45,NA,3.293,26.604,false,false
20230701,22,GAU Santander - Torrelavega,39061,10-50,trabajo_estudio,no_frecuente,39,10-15,45-65,NA,2.631,36.988,false,false
20230701,22,GAU Sevilla,GAU Sevilla,0.5-2,trabajo_estudio,frecuente,41,<10,45-65,NA,15.081,20.753,false,false
20230701,22,GAU Tarragona - Reus,GAU Tarragona - Reus,10-50,casa,no_frecuente,43,10-15,25-45,hombre,10.034,126.021,false,false
20230701,22,GAU Zaragoza,50235_AM,2-10,casa,frecuente,50,10-15,NA,NA,20.018,80.774,false,false
20230701,23,01054_AM,01002,10-50,no_frecuente,no_frecuente,01,10-15,25-45,NA,3.629,58.117,false,false
20230701,23,02034_AM,16113_AM,10-50,no_frecuente,no_frecuente,46,10-15,25-45,mujer,4.469,49.677,false,false
20230701,23,14042,14019,10-50,casa,no_frecuente,14,<10,65-100,NA,1.846,34.783,false,false
20230701,23,16124_AM,16133,10-50,casa,frecuente,16,<10,NA,NA,3.856,45.949,false,false
20230701,23,18150,18150,2-10,frecuente,casa,18,10-15,NA,NA,50.644,156.07,false,false
20230701,23,21042,21042,0.5-2,no_frecuente,no_frecuente,41,<10,45-65,hombre,2.602,2.143,false,false
20230701,23,23003,23002,10-50,frecuente,casa,23,10-15,NA,NA,2.041,42.046,false,false
20230701,23,23092,23092,0.5-2,no_frecuente,no_frecuente,06,10-15,45-65,mujer,7.843,12.697,false,false
20230701,23,28052,GAU Madrid,>50,no_frecuente,no_frecuente,33,10-15,NA,NA,2.656,168.519,false,false
20230701,23,30035,30035,2-10,trabajo_estudio,casa,30,10-15,65-100,NA,9.401,39.096,false,false
20230701,23,30036,GAU Torrevieja,10-50,casa,no_frecuente,30,<10,45-65,mujer,7.446,141.089,false,false
20230701,23,33007_AM,33023,10-50,frecuente,trabajo_estudio,33,10-15,NA,NA,2.781,35.356,false,false
20230701,23,33036,33036,0.5-2,casa,frecuente,33,10-15,45-65,NA,5.225,7.205,false,false
20230701,23,35009,GAU Las Palmas de Gran Canaria,10-50,no_frecuente,frecuente,35,10-15,25-45,mujer,4.395,104.689,false,false
20230701,23,38048,38048,2-10,frecuente,no_frecuente,38,10-15,NA,NA,8.959,25.33,false,false
20230701,23,46256,46051,0.5-2,frecuente,casa,46,10-15,NA,NA,16.874,26.512,false,false
20230701,23,49193_AM,49003_AM,10-50,no_frecuente,no_frecuente,47,10-15,25-45,mujer,5.314,64.056,false,false
20230701,23,GAU Arrecife,35024,2-10,casa,trabajo_estudio,35,10-15,45-65,hombre,2.662,23.352,false,false
20230701,23,GAU Bilbao,GAU Bilbao,2-10,no_frecuente,frecuente,48,10-15,65-100,NA,55.947,195.851,false,false
20230701,23,GAU El Ejido,GAU El Ejido,2-10,trabajo_estudio,frecuente,04,<10,25-45,hombre,16.02,140.235,false,false
20230701,23,GAU Girona,17056_AM,10-50,no_frecuente,trabajo_estudio,17,10-15,NA,NA,3.369,61.483,false,false
20230701,23,GAU Huelva,GAU Huelva,0.5-2,frecuente,casa,21,10-15,0-25,mujer,77.882,90.303,false,false
20230701,23,GAU Madrid,28010,2-10,frecuente,frecuente,28,10-15,45-65,hombre,8.745,44.201,false,false
20230701,23,GAU Roquetas de Mar,GAU Roquetas de Mar,0.5-2,frecuente,casa,04,<10,25-45,hombre,174.564,192.93,false,false
20230701,23,GAU Tarragona - Reus,43038_AM,0.5-2,frecuente,trabajo_estudio,43,10-15,0-25,mujer,3.903,7.315,false,false
20230701,23,GAU Vigo - Pontevedra,36002,2-10,trabajo_estudio,frecuente,36,10-15,NA,NA,4.43,25.938,false,false
20230701,23,GAU Vitoria/Gasteiz,20080,10-50,no_frecuente,casa,20,>15,45-65,NA,13.221,516.648,false,false
